,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
38,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,527,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:biforme,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Eubacterium,Bacteria,biforme,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Abiforme,biforme,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,1653.0,3.9584281233,1653.0,3.9589969583,1653.0,4.1984151173,616.0,2.0243181071,527.0,4.4285714286
39,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Cronobacter:turicensis,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Cronobacter:turicensis,Bacteria,Enterobacteriales,Proteobacteria,Gammaproteobacteria,Enterobacteriaceae,Cronobacter,Bacteria,turicensis,Cronobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACronobacter%253Aturicensis,turicensis,MGYA00005295,41742.0,99.9592902129,838.0,2.0067530353,72.0,0.1724179219,60.0,0.1437022489,60.0,0.1523925632,1.0,0.0032862307,1.0,0.0084033613
40,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,5519,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:copri,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,copri,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Acopri,copri,MGYA00005295,41742.0,99.9592902129,15283.0,36.5980986135,15279.0,36.58851984,15279.0,36.5937776926,8470.0,21.5127501778,9362.0,30.7656917516,5519.0,46.3781512605
41,organisms,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,6,Bacteria:Firmicutes:Bacilli:Gemellales:Gemellaceae:Gemella,Bacteria,Gemellales,Firmicutes,Bacilli,Gemellaceae,Gemella,Bacteria,Gemella,Gemellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales%253AGemellaceae%253AGemella,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,560.0,1.3410282813,12.0,0.0287404498,11.0,0.0279386366,6.0,0.0197173842,,
42,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,2263,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Blautia,Bacteria,Blautia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,14241.0,36.1703748857,2691.0,8.8432467959,,
43,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Sharpea,5,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Sharpea,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Sharpea,Bacteria,Sharpea,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ASharpea,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,1653.0,3.9584281233,1653.0,3.9589969583,1653.0,4.1984151173,5.0,0.0164311535,,
44,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,3,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,Bacteria,Bacillales,Firmicutes,Bacilli,Bacillaceae,Bacillus,Bacteria,Bacillus,Bacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,560.0,1.3410282813,41.0,0.0981965368,9.0,0.0228588845,5.0,0.0164311535,,
45,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,6,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,Bacteria,Bacillales,Firmicutes,Bacilli,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus,Staphylococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253AStaphylococcaceae%253AStaphylococcus,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,560.0,1.3410282813,41.0,0.0981965368,9.0,0.0228588845,8.0,0.0262898455,,
46,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales,2203,Bacteria:Firmicutes:Clostridia:Clostridiales,Bacteria,Clostridiales,Firmicutes,Clostridia,,,Bacteria,Clostridiales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,,,,,,
47,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,30,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Blautia,Bacteria,obeum,Blautia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia%253Aobeum,obeum,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,14241.0,36.1703748857,2691.0,8.8432467959,30.0,0.2521008403
48,organisms,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,2,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,Bacteria,Streptophyta,Cyanobacteria,Chloroplast,,,Bacteria,Streptophyta,Chloroplast,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253AChloroplast%253AStreptophyta,,MGYA00005295,41742.0,99.9592902129,20.0,0.0478938672,2.0,0.0047893867,2.0,0.004790075,,,,,,
49,organisms,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,14,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,Bacteria,Rhodospirillales,Proteobacteria,Alphaproteobacteria,Acetobacteraceae,,Bacteria,Acetobacteraceae,Rhodospirillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AAlphaproteobacteria%253ARhodospirillales%253AAcetobacteraceae,,MGYA00005295,41742.0,99.9592902129,838.0,2.0067530353,23.0,0.0550779473,14.0,0.0335305248,14.0,0.0355582648,,,,
50,organisms,Bacteria:Actinobacteria:Acidimicrobiia:Acidimicrobiales,1,Bacteria:Actinobacteria:Acidimicrobiia:Acidimicrobiales,Bacteria,Acidimicrobiales,Actinobacteria,Acidimicrobiia,,,Bacteria,Acidimicrobiales,Acidimicrobiia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AAcidimicrobiia%253AAcidimicrobiales,,MGYA00005295,41742.0,99.9592902129,379.0,0.9075887833,1.0,0.0023946934,1.0,0.0023950375,,,,,,
51,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,1,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,Bacteria,Flavobacteriales,Bacteroidetes,Flavobacteriia,Cryomorphaceae,,Bacteria,Cryomorphaceae,Flavobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253ACryomorphaceae,,MGYA00005295,41742.0,99.9592902129,15283.0,36.5980986135,3.0,0.0071840801,3.0,0.0071851124,1.0,0.0025398761,,,,
52,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Ureibacillus,2,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Ureibacillus,Bacteria,Bacillales,Firmicutes,Bacilli,Planococcaceae,Ureibacillus,Bacteria,Ureibacillus,Planococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APlanococcaceae%253AUreibacillus,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,560.0,1.3410282813,41.0,0.0981965368,22.0,0.0558772732,2.0,0.0065724614,,
53,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,12,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,bromii,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Abromii,bromii,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,4190.0,10.6420806665,822.0,2.70128163,12.0,0.1008403361
54,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,3,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Actinomycetaceae,Actinomyces,Bacteria,Actinomyces,Actinomycetaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AActinomycetaceae%253AActinomyces,,MGYA00005295,41742.0,99.9592902129,379.0,0.9075887833,274.0,0.6561459805,14.0,0.0335305248,3.0,0.0076196282,3.0,0.0098586921,,
55,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Sarcina,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Sarcina,Bacteria,Clostridiales,Firmicutes,Clostridia,Clostridiaceae,Sarcina,Bacteria,Sarcina,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253ASarcina,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,577.0,1.4655084832,1.0,0.0032862307,,
56,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Tissierellaceae,,Bacteria,Tissierellaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ATissierellaceae,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,5.0,0.0126993803,,,,
57,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae,2,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Micrococcaceae,,Bacteria,Micrococcaceae,Actinomycetales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrococcaceae,,MGYA00005295,41742.0,99.9592902129,379.0,0.9075887833,274.0,0.6561459805,14.0,0.0335305248,3.0,0.0076196282,,,,
58,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,,,Bacteria,Burkholderiales,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales,,MGYA00005295,41742.0,99.9592902129,838.0,2.0067530353,728.0,1.7433367657,707.0,1.6932915,,,,,,
59,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus:aureus,2,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus:aureus,Bacteria,Bacillales,Firmicutes,Bacilli,Staphylococcaceae,Staphylococcus,Bacteria,aureus,Staphylococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253AStaphylococcaceae%253AStaphylococcus%253Aaureus,aureus,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,560.0,1.3410282813,41.0,0.0981965368,9.0,0.0228588845,8.0,0.0262898455,2.0,0.0168067227
60,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,146,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Dialister,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,1511.0,3.8377527177,146.0,0.4797896812,,
61,organisms,Bacteria:Proteobacteria:Alphaproteobacteria:Rickettsiales:mitochondria:Victoria:amazonica,1,Bacteria:Proteobacteria:Alphaproteobacteria:Rickettsiales:mitochondria:Victoria:amazonica,Bacteria,Rickettsiales,Proteobacteria,Alphaproteobacteria,mitochondria,Victoria,Bacteria,amazonica,Victoria,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AAlphaproteobacteria%253ARickettsiales%253Amitochondria%253AVictoria%253Aamazonica,amazonica,MGYA00005295,41742.0,99.9592902129,838.0,2.0067530353,23.0,0.0550779473,2.0,0.004790075,2.0,0.0050797521,1.0,0.0032862307,1.0,0.0084033613
62,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Rikenella,6,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Rikenella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Rikenellaceae,Rikenella,Bacteria,Rikenella,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253ARikenella,,MGYA00005295,41742.0,99.9592902129,15283.0,36.5980986135,15279.0,36.58851984,15279.0,36.5937776926,95.0,0.2412882251,6.0,0.0197173842,,
63,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Pasteurellaceae,Actinobacillus,Bacteria,Actinobacillus,Pasteurellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AActinobacillus,,MGYA00005295,41742.0,99.9592902129,838.0,2.0067530353,72.0,0.1724179219,10.0,0.0239503748,10.0,0.0253987605,1.0,0.0032862307,,
64,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,5,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Pasteurellaceae,Haemophilus,Bacteria,parainfluenzae,Haemophilus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus%253Aparainfluenzae,parainfluenzae,MGYA00005295,41742.0,99.9592902129,838.0,2.0067530353,72.0,0.1724179219,10.0,0.0239503748,10.0,0.0253987605,6.0,0.0197173842,5.0,0.0420168067
65,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:butyricum,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:butyricum,Bacteria,Clostridiales,Firmicutes,Clostridia,Clostridiaceae,Clostridium,Bacteria,butyricum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Abutyricum,butyricum,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,577.0,1.4655084832,221.0,0.7262569832,1.0,0.0084033613
66,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Atopobium:vaginae,3,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Atopobium:vaginae,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Coriobacteriaceae,Atopobium,Bacteria,vaginae,Atopobium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AAtopobium%253Avaginae,vaginae,MGYA00005295,41742.0,99.9592902129,379.0,0.9075887833,104.0,0.2490481094,104.0,0.2490838982,104.0,0.2641471096,3.0,0.0098586921,3.0,0.025210084
67,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,4,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Alcaligenaceae,,Bacteria,Alcaligenaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae,,MGYA00005295,41742.0,99.9592902129,838.0,2.0067530353,728.0,1.7433367657,707.0,1.6932915,692.0,1.7575942294,,,,
68,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Aerococcaceae:Facklamia,2,Bacteria:Firmicutes:Bacilli:Lactobacillales:Aerococcaceae:Facklamia,Bacteria,Lactobacillales,Firmicutes,Bacilli,Aerococcaceae,Facklamia,Bacteria,Facklamia,Aerococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AAerococcaceae%253AFacklamia,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,560.0,1.3410282813,491.0,1.1759634038,2.0,0.0050797521,2.0,0.0065724614,,
69,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Rothia:mucilaginosa,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Rothia:mucilaginosa,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Micrococcaceae,Rothia,Bacteria,mucilaginosa,Rothia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrococcaceae%253ARothia%253Amucilaginosa,mucilaginosa,MGYA00005295,41742.0,99.9592902129,379.0,0.9075887833,274.0,0.6561459805,14.0,0.0335305248,3.0,0.0076196282,1.0,0.0032862307,1.0,0.0084033613
70,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Clostridium:difficile,6,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Clostridium:difficile,Bacteria,Clostridiales,Firmicutes,Clostridia,Peptostreptococcaceae,Clostridium,Bacteria,difficile,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae%253AClostridium%253Adifficile,difficile,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,94.0,0.2387483491,221.0,0.7262569832,6.0,0.0504201681
71,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Mogibacterium,18,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Mogibacterium,Bacteria,Clostridiales,Firmicutes,Clostridia,Mogibacteriaceae,Mogibacterium,Bacteria,Mogibacterium,Mogibacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AMogibacteriaceae%253AMogibacterium,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,33.0,0.0838159098,18.0,0.0591521525,,
72,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:gordonii,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:gordonii,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,Parabacteroides,Bacteria,gordonii,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Agordonii,gordonii,MGYA00005295,41742.0,99.9592902129,15283.0,36.5980986135,15279.0,36.58851984,15279.0,36.5937776926,311.0,0.7899014528,267.0,0.8774235951,1.0,0.0084033613
73,organisms,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,11,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,Bacteria,Halanaerobiales,Firmicutes,Clostridia,Halanaerobiaceae,,Bacteria,Halanaerobiaceae,Halanaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AHalanaerobiales%253AHalanaerobiaceae,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,11.0,0.0263454123,11.0,0.0279386366,,,,
74,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,240,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,Ruminococcus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,4190.0,10.6420806665,822.0,2.70128163,,
75,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,69,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Coprobacillus,Bacteria,Coprobacillus,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACoprobacillus,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,1653.0,3.9584281233,1653.0,3.9589969583,1653.0,4.1984151173,99.0,0.3253368386,,
76,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,68,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Ruminococcus,Bacteria,Ruminococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus,,MGYA00005295,41742.0,99.9592902129,25186.0,60.3127469528,22973.0,55.0132905481,22959.0,54.987665557,14241.0,36.1703748857,822.0,2.70128163,,
77,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,12,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Paraprevotellaceae,,Bacteria,Paraprevotellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae,,MGYA00005295,41742.0,99.9592902129,15283.0,36.5980986135,15279.0,36.58851984,15279.0,36.5937776926,1000.0,2.539876054,,,,
