,type,id,attributes_count,attributes.lineage,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.family,attributes.hierarchy.class,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
39,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,4,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus,Bacillales,Firmicutes,Bacillaceae,Bacilli,Bacteria,,Bacillus,Bacteria,Bacillus,Bacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,30.0,0.0727607868,8.0,0.020613244,8.0,0.0267326071,,
40,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Coriobacterium,2,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Coriobacterium,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,,Coriobacterium,Bacteria,Coriobacterium,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ACoriobacterium,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,108.0,0.2618626191,108.0,0.2619388324,108.0,0.2782787941,2.0,0.0066831518,,
41,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Vagococcus,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Vagococcus,Lactobacillales,Firmicutes,Enterococcaceae,Bacilli,Bacteria,,Vagococcus,Bacteria,Vagococcus,Enterococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AVagococcus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,495.0,1.200552982,11.0,0.0283432105,1.0,0.0033415759,,
42,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus,Bacillales,Firmicutes,Staphylococcaceae,Bacilli,Bacteria,,Staphylococcus,Bacteria,Staphylococcus,Staphylococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253AStaphylococcaceae%253AStaphylococcus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,30.0,0.0727607868,2.0,0.005153311,2.0,0.0066831518,,
43,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales,2254,Bacteria:Firmicutes:Clostridia:Clostridiales,Clostridiales,Firmicutes,,Clostridia,Bacteria,,,Bacteria,Clostridiales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,,,,,,
44,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,28,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,obeum,Blautia,Bacteria,obeum,Blautia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia%253Aobeum,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,13983.0,36.0293738727,2634.0,8.8017108869,28.0,0.2417544466
45,organisms,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,1,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,Streptophyta,Cyanobacteria,,Chloroplast,Bacteria,,,Bacteria,Streptophyta,Chloroplast,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253AChloroplast%253AStreptophyta,MGYA00005296,41232.0,99.9733288073,8.0,0.019397231,1.0,0.0024246539,1.0,0.0024253596,,,,,,
46,organisms,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,13,Bacteria:Proteobacteria:Alphaproteobacteria:Rhodospirillales:Acetobacteraceae,Rhodospirillales,Proteobacteria,Acetobacteraceae,Alphaproteobacteria,Bacteria,,,Bacteria,Acetobacteraceae,Rhodospirillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AAlphaproteobacteria%253ARhodospirillales%253AAcetobacteraceae,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,29.0,0.0703149625,13.0,0.0315296743,13.0,0.0334965215,,,,
47,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella,1,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,,Eggerthella,Bacteria,Eggerthella,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AEggerthella,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,108.0,0.2618626191,108.0,0.2619388324,108.0,0.2782787941,3.0,0.0100247277,,
48,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,1,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,Flavobacteriales,Bacteroidetes,Cryomorphaceae,Flavobacteriia,Bacteria,,,Bacteria,Cryomorphaceae,Flavobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253ACryomorphaceae,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,1.0,0.0024246539,1.0,0.0024253596,1.0,0.0025766555,,,,
49,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Moryella,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Moryella,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Moryella,Bacteria,Moryella,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AMoryella,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,13983.0,36.0293738727,2.0,0.0066831518,,
50,organisms,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales,1,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales,Thermoanaerobacterales,Firmicutes,,Clostridia,Bacteria,,,Bacteria,Thermoanaerobacterales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AThermoanaerobacterales,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,1.0,0.0024253596,,,,,,
51,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,7,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,bromii,Ruminococcus,Bacteria,bromii,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Abromii,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,4223.0,10.8812161814,748.0,2.4994987636,7.0,0.0604386116
52,organisms,Bacteria:Firmicutes:Clostridia,1,Bacteria:Firmicutes:Clostridia,,Firmicutes,,Clostridia,Bacteria,,,Bacteria,Clostridia,Firmicutes,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,,,,,,,,
53,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,70,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,Clostridiales,Firmicutes,Peptostreptococcaceae,Clostridia,Bacteria,,,Bacteria,Peptostreptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,79.0,0.2035557846,,,,
54,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Sarcina,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Sarcina,Clostridiales,Firmicutes,Clostridiaceae,Clostridia,Bacteria,,Sarcina,Bacteria,Sarcina,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253ASarcina,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,654.0,1.6851326978,2.0,0.0066831518,,
55,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Paenibacillaceae,6,Bacteria:Firmicutes:Bacilli:Bacillales:Paenibacillaceae,Bacillales,Firmicutes,Paenibacillaceae,Bacilli,Bacteria,,,Bacteria,Paenibacillaceae,Bacillales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APaenibacillaceae,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,30.0,0.0727607868,6.0,0.015459933,,,,
56,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,6,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,Burkholderiales,Proteobacteria,,Betaproteobacteria,Bacteria,,,Bacteria,Burkholderiales,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,678.0,1.6439153311,652.0,1.5813344328,,,,,,
57,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus:aureus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Staphylococcaceae:Staphylococcus:aureus,Bacillales,Firmicutes,Staphylococcaceae,Bacilli,Bacteria,aureus,Staphylococcus,Bacteria,aureus,Staphylococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253AStaphylococcaceae%253AStaphylococcus%253Aaureus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,30.0,0.0727607868,2.0,0.005153311,2.0,0.0066831518,1.0,0.0086340874
58,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,126,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Dialister,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,1566.0,4.0350425148,126.0,0.4210385618,,
59,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Rikenella,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Rikenella,Bacteroidales,Bacteroidetes,Rikenellaceae,Bacteroidia,Bacteria,,Rikenella,Bacteria,Rikenella,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253ARikenella,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,105.0,0.2705488276,1.0,0.0033415759,,
60,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,13,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,Pasteurellales,Proteobacteria,Pasteurellaceae,Gammaproteobacteria,Bacteria,parainfluenzae,Haemophilus,Bacteria,parainfluenzae,Haemophilus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus%253Aparainfluenzae,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,77.0,0.1866983488,21.0,0.0509325508,21.0,0.0541097655,16.0,0.0534652142,13.0,0.1122431359
61,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Alkaliphilus,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Alkaliphilus,Clostridiales,Firmicutes,Clostridiaceae,Clostridia,Bacteria,,Alkaliphilus,Bacteria,Alkaliphilus,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AAlkaliphilus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,654.0,1.6851326978,2.0,0.0066831518,,
62,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:cc_115,3,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:cc_115,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,,cc_115,Bacteria,cc_115,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253Acc_115,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,1572.0,3.8115559004,1572.0,3.8126652276,1572.0,4.0505024478,3.0,0.0100247277,,
63,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:GZKB119,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:GZKB119,Bacteroidales,Bacteroidetes,GZKB119,Bacteroidia,Bacteria,,,Bacteria,GZKB119,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AGZKB119,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,1.0,0.0025766555,,,,
64,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Atopobium:vaginae,2,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Atopobium:vaginae,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,vaginae,Atopobium,Bacteria,vaginae,Atopobium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AAtopobium%253Avaginae,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,108.0,0.2618626191,108.0,0.2619388324,108.0,0.2782787941,4.0,0.0133663035,2.0,0.0172681748
65,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,5,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,Burkholderiales,Proteobacteria,Alcaligenaceae,Betaproteobacteria,Bacteria,,,Bacteria,Alcaligenaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,678.0,1.6439153311,652.0,1.5813344328,629.0,1.6207163102,,,,
66,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Rothia:mucilaginosa,4,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Rothia:mucilaginosa,Actinomycetales,Actinobacteria,Micrococcaceae,Actinobacteria,Bacteria,mucilaginosa,Rothia,Bacteria,mucilaginosa,Rothia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrococcaceae%253ARothia%253Amucilaginosa,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,318.0,0.771039934,20.0,0.0485071912,5.0,0.0128832775,4.0,0.0133663035,4.0,0.0345363495
67,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,Bacteroidales,Bacteroidetes,Rikenellaceae,Bacteroidia,Bacteria,,PW3,Bacteria,PW3,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253APW3,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,105.0,0.2705488276,1.0,0.0033415759,,
68,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,coprosuis,Bacteroides,Bacteria,coprosuis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Acoprosuis,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,4717.0,12.154083999,4702.0,15.7120898216,1.0,0.0086340874
69,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:gordonii,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:gordonii,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,gordonii,Parabacteroides,Bacteria,gordonii,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Agordonii,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,320.0,0.8245297604,270.0,0.9022254895,3.0,0.0259022621
70,organisms,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,12,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,Halanaerobiales,Firmicutes,Halanaerobiaceae,Clostridia,Bacteria,,,Bacteria,Halanaerobiaceae,Halanaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AHalanaerobiales%253AHalanaerobiaceae,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,12.0,0.0291043147,12.0,0.030919866,,,,
71,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,245,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,,Ruminococcus,Bacteria,Ruminococcus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,4223.0,10.8812161814,748.0,2.4994987636,,
72,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Gardnerella,2,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Gardnerella,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,,Gardnerella,Bacteria,Gardnerella,Bifidobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253AGardnerella,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,318.0,0.771039934,298.0,0.7227571487,298.0,0.7678433393,2.0,0.0066831518,,
73,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,56,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Ruminococcus,Bacteria,Ruminococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,13983.0,36.0293738727,748.0,2.4994987636,,
74,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,7,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,Bacteroidales,Bacteroidetes,Paraprevotellaceae,Bacteroidia,Bacteria,,,Bacteria,Paraprevotellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,1031.0,2.6565318217,,,,
75,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas:hypermegale,17,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas:hypermegale,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,hypermegale,Megamonas,Bacteria,hypermegale,Megamonas,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegamonas%253Ahypermegale,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,1566.0,4.0350425148,1246.0,4.1636035554,17.0,0.1467794854
76,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:acidurici,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:acidurici,Clostridiales,Firmicutes,Clostridiaceae,Clostridia,Bacteria,acidurici,Clostridium,Bacteria,acidurici,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Aacidurici,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,654.0,1.6851326978,252.0,0.8420771236,2.0,0.0172681748
77,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,Nitrosomonadales,Proteobacteria,Nitrosomonadaceae,Betaproteobacteria,Bacteria,,,Bacteria,Nitrosomonadaceae,Nitrosomonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ANitrosomonadales%253ANitrosomonadaceae,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,678.0,1.6439153311,1.0,0.0024253596,1.0,0.0025766555,,,,
78,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,6,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,,Anaerofilum,Bacteria,Anaerofilum,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AAnaerofilum,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,4223.0,10.8812161814,6.0,0.0200494553,,
79,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,45,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,faecis,Roseburia,Bacteria,faecis,Roseburia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia%253Afaecis,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,13983.0,36.0293738727,844.0,2.8202900488,45.0,0.388533932
