,type,id,attributes_count,attributes.lineage,attributes.hierarchy.class,attributes.hierarchy.phylum,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
39,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales,939,Bacteria:Firmicutes:Clostridia:Clostridiales,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Clostridiales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales,,,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,,,,,,
40,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:obeum,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,obeum,Blautia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia%253Aobeum,Lachnospiraceae,Blautia,obeum,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,4036.0,24.4947502579,457.0,3.418355898,3.0,0.1329198051
41,organisms,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,4,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,Chloroplast,Cyanobacteria,Bacteria,Streptophyta,Bacteria,Streptophyta,Chloroplast,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253AChloroplast%253AStreptophyta,,,,MGYA00005311,17598.0,99.9432076329,36.0,0.2044525216,4.0,0.0227169468,4.0,0.0227233994,,,,,,
42,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,1,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,Flavobacteriia,Bacteroidetes,Bacteria,Flavobacteriales,Bacteria,Cryomorphaceae,Flavobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253ACryomorphaceae,Cryomorphaceae,,,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,1.0,0.0056792367,1.0,0.0056808499,1.0,0.006069066,,,,
43,organisms,Bacteria:Cyanobacteria:Gloeobacterophycideae:Gloeobacterales:Gloeobacteraceae:Gloeobacter:violaceus,1,Bacteria:Cyanobacteria:Gloeobacterophycideae:Gloeobacterales:Gloeobacteraceae:Gloeobacter:violaceus,Gloeobacterophycideae,Cyanobacteria,Bacteria,Gloeobacterales,Bacteria,violaceus,Gloeobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253AGloeobacterophycideae%253AGloeobacterales%253AGloeobacteraceae%253AGloeobacter%253Aviolaceus,Gloeobacteraceae,Gloeobacter,violaceus,MGYA00005311,17598.0,99.9432076329,36.0,0.2044525216,1.0,0.0056792367,1.0,0.0056808499,1.0,0.006069066,1.0,0.007479991,1.0,0.0443066017
44,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,8,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,parvula,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Aparvula,Veillonellaceae,Veillonella,parvula,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,1192.0,7.2343266371,22.0,0.1645598025,8.0,0.3544528135
45,organisms,Bacteria:Firmicutes:Clostridia,2,Bacteria:Firmicutes:Clostridia,Clostridia,Firmicutes,Bacteria,,Bacteria,Clostridia,Firmicutes,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia,,,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,,,,,,,,
46,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,Betaproteobacteria,Proteobacteria,Bacteria,Nitrosomonadales,Bacteria,Nitrosomonadaceae,Nitrosomonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ANitrosomonadales%253ANitrosomonadaceae,Nitrosomonadaceae,,,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,1000.0,5.6792367106,1.0,0.0056808499,1.0,0.006069066,,,,
47,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae,Actinobacteria,Actinobacteria,Bacteria,Actinomycetales,Bacteria,Micrococcaceae,Actinomycetales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrococcaceae,Micrococcaceae,,,MGYA00005311,17598.0,99.9432076329,954.0,5.4179918219,938.0,5.3271240345,15.0,0.0852127478,3.0,0.0182071979,,,,
48,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,Burkholderiales,Bacteria,Burkholderiales,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales,,,,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,1000.0,5.6792367106,978.0,5.5558711583,,,,,,
49,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,200,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,Veillonellaceae,Dialister,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,1192.0,7.2343266371,200.0,1.4959982048,,
50,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Acidovorax,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Acidovorax,Betaproteobacteria,Proteobacteria,Bacteria,Burkholderiales,Bacteria,Acidovorax,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253AAcidovorax,Comamonadaceae,Acidovorax,,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,1000.0,5.6792367106,978.0,5.5558711583,22.0,0.1335194514,1.0,0.007479991,,
51,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Rikenella,4,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Rikenella,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,Rikenella,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253ARikenella,Rikenellaceae,Rikenella,,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,165.0,1.0013958852,4.0,0.0299199641,,
52,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,6,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,Gammaproteobacteria,Proteobacteria,Bacteria,Pasteurellales,Bacteria,parainfluenzae,Haemophilus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus%253Aparainfluenzae,Pasteurellaceae,Haemophilus,parainfluenzae,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,69.0,0.391867333,9.0,0.0511276487,9.0,0.0546215937,6.0,0.0448799461,6.0,0.2658396101
53,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Azoarcus,1,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Azoarcus,Betaproteobacteria,Proteobacteria,Bacteria,Rhodocyclales,Bacteria,Azoarcus,Rhodocyclaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ARhodocyclales%253ARhodocyclaceae%253AAzoarcus,Rhodocyclaceae,Azoarcus,,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,1000.0,5.6792367106,2.0,0.0113616997,2.0,0.0121381319,1.0,0.007479991,,
54,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:cc_115,2,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:cc_115,Erysipelotrichi,Firmicutes,Bacteria,Erysipelotrichales,Bacteria,cc_115,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253Acc_115,Erysipelotrichaceae,cc_115,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,103.0,0.5849613812,103.0,0.5851275351,103.0,0.625113795,2.0,0.014959982,,
55,organisms,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,6,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,Methanobacteria,Euryarchaeota,Archaea,Methanobacteriales,Archaea,Methanobrevibacter,Methanobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Archaea%253AEuryarchaeota%253AMethanobacteria%253AMethanobacteriales%253AMethanobacteriaceae%253AMethanobrevibacter,Methanobacteriaceae,Methanobrevibacter,,MGYA00005311,10.0,0.0567923671,10.0,0.0567923671,6.0,0.0340754203,6.0,0.0340850991,6.0,0.0364143958,6.0,0.0448799461,,
56,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,11,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,Betaproteobacteria,Proteobacteria,Bacteria,Burkholderiales,Bacteria,Alcaligenaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae,Alcaligenaceae,,,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,1000.0,5.6792367106,978.0,5.5558711583,938.0,5.6927838806,,,,
57,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Rothia:mucilaginosa,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Micrococcaceae:Rothia:mucilaginosa,Actinobacteria,Actinobacteria,Bacteria,Actinomycetales,Bacteria,mucilaginosa,Rothia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AMicrococcaceae%253ARothia%253Amucilaginosa,Micrococcaceae,Rothia,mucilaginosa,MGYA00005311,17598.0,99.9432076329,954.0,5.4179918219,938.0,5.3271240345,15.0,0.0852127478,3.0,0.0182071979,1.0,0.007479991,1.0,0.0443066017
58,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales:Methylophilaceae:Methylobacillus,2,Bacteria:Proteobacteria:Betaproteobacteria:Methylophilales:Methylophilaceae:Methylobacillus,Betaproteobacteria,Proteobacteria,Bacteria,Methylophilales,Bacteria,Methylobacillus,Methylophilaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AMethylophilales%253AMethylophilaceae%253AMethylobacillus,Methylophilaceae,Methylobacillus,,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,1000.0,5.6792367106,5.0,0.0284042493,2.0,0.0121381319,2.0,0.014959982,,
59,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Peptococcus,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Peptococcus,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Peptococcus,Peptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptococcaceae%253APeptococcus,Peptococcaceae,Peptococcus,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,3.0,0.0182071979,2.0,0.014959982,,
60,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,7,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,coprosuis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Acoprosuis,Bacteroidaceae,Bacteroides,coprosuis,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,2580.0,15.6581902045,2543.0,19.0216171741,7.0,0.3101462118
61,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:gordonii,88,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:gordonii,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,gordonii,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Agordonii,Porphyromonadaceae,Parabacteroides,gordonii,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,3637.0,22.0731929356,3164.0,23.6666916,88.0,3.8989809482
62,organisms,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,2,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,Clostridia,Firmicutes,Bacteria,Halanaerobiales,Bacteria,Halanaerobiaceae,Halanaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AHalanaerobiales%253AHalanaerobiaceae,Halanaerobiaceae,,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,3.0,0.0170425496,2.0,0.0121381319,,,,
63,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,192,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Ruminococcus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus,Ruminococcaceae,Ruminococcus,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,2033.0,12.3384111185,336.0,2.5132769841,,
64,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,19,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,Erysipelotrichi,Firmicutes,Bacteria,Erysipelotrichales,Bacteria,Coprobacillus,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACoprobacillus,Erysipelotrichaceae,Coprobacillus,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,103.0,0.5849613812,103.0,0.5851275351,103.0,0.625113795,22.0,0.1645598025,,
65,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,26,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Ruminococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus,Lachnospiraceae,Ruminococcus,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,4036.0,24.4947502579,336.0,2.5132769841,,
66,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,Paraprevotellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae,Paraprevotellaceae,,,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,21.0,0.1274503854,,,,
67,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Anaerofilum,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AAnaerofilum,Ruminococcaceae,Anaerofilum,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,2033.0,12.3384111185,2.0,0.014959982,,
68,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,71,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,faecis,Roseburia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia%253Afaecis,Lachnospiraceae,Roseburia,faecis,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,4036.0,24.4947502579,464.0,3.4707158351,71.0,3.1457687195
69,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,75,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,Odoribacter,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AOdoribacter,Odoribacteraceae,Odoribacter,,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,89.0,0.5401468714,75.0,0.5609993268,,
70,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Hydrogenophilales:Hydrogenophilaceae:Thiobacillus,2,Bacteria:Proteobacteria:Betaproteobacteria:Hydrogenophilales:Hydrogenophilaceae:Thiobacillus,Betaproteobacteria,Proteobacteria,Bacteria,Hydrogenophilales,Bacteria,Thiobacillus,Hydrogenophilaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AHydrogenophilales%253AHydrogenophilaceae%253AThiobacillus,Hydrogenophilaceae,Thiobacillus,,MGYA00005311,17598.0,99.9432076329,1128.0,6.4061790095,1000.0,5.6792367106,2.0,0.0113616997,2.0,0.0121381319,2.0,0.014959982,,
71,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales,1,Bacteria:Firmicutes:Bacilli:Lactobacillales,Bacilli,Firmicutes,Bacteria,Lactobacillales,Bacteria,Lactobacillales,Bacilli,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales,,,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,87.0,0.4940935938,69.0,0.39197864,,,,,,
72,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,6,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,CF231,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253ACF231,Paraprevotellaceae,CF231,,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,21.0,0.1274503854,6.0,0.0448799461,,
73,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,Bacilli,Firmicutes,Bacteria,Lactobacillales,Bacteria,infantis,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Ainfantis,Streptococcaceae,Streptococcus,infantis,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,87.0,0.4940935938,69.0,0.39197864,64.0,0.3884202221,64.0,0.4787194255,1.0,0.0443066017
74,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,87,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,distasonis,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Adistasonis,Porphyromonadaceae,Parabacteroides,distasonis,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,3637.0,22.0731929356,3164.0,23.6666916,87.0,3.8546743465
75,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,6,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,Bacteroidia,Bacteroidetes,Bacteria,Bacteroidales,Bacteria,melaninogenica,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Amelaninogenica,Prevotellaceae,Prevotella,melaninogenica,MGYA00005311,17598.0,99.9432076329,6819.0,38.7267151295,6818.0,38.7210358928,6818.0,38.7320343123,172.0,1.043879347,178.0,1.3314384023,6.0,0.2658396101
76,organisms,Bacteria:Tenericutes:Mollicutes:RF39,14,Bacteria:Tenericutes:Mollicutes:RF39,Mollicutes,Tenericutes,Bacteria,RF39,Bacteria,RF39,Mollicutes,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATenericutes%253AMollicutes%253ARF39,,,,MGYA00005311,17598.0,99.9432076329,16.0,0.0908677874,14.0,0.0795093139,14.0,0.079531898,,,,,,
77,organisms,Bacteria:Firmicutes:Bacilli:Bacillales,3,Bacteria:Firmicutes:Bacilli:Bacillales,Bacilli,Firmicutes,Bacteria,Bacillales,Bacteria,Bacillales,Bacilli,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales,,,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,87.0,0.4940935938,8.0,0.0454467988,,,,,,
78,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,11,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,Peptostreptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae,Peptostreptococcaceae,,,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,11.0,0.0667597257,,,,
79,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:colinum,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:colinum,Clostridia,Firmicutes,Bacteria,Clostridiales,Bacteria,colinum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AClostridium%253Acolinum,Lachnospiraceae,Clostridium,colinum,MGYA00005311,17598.0,99.9432076329,8606.0,48.8755111313,8416.0,47.7964561563,8410.0,47.7759472817,4036.0,24.4947502579,113.0,0.8452389857,1.0,0.0443066017
