,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
39,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,bromii,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Abromii,bromii,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,7895.0,17.6637730446,1170.0,3.4759358289,2.0,0.0197804371
40,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:intestinale,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:intestinale,Bacteria,Clostridiales,Firmicutes,Clostridia,Clostridiaceae,Clostridium,Bacteria,intestinale,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Aintestinale,intestinale,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,846.0,1.8927868266,321.0,0.9536541889,1.0,0.0098902186
41,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,10,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Actinomycetaceae,Actinomyces,Bacteria,Actinomyces,Actinomycetaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AActinomycetaceae%253AActinomyces,,MGYA00005322,47235.0,100.0,755.0,1.5983910236,115.0,0.2434686878,10.0,0.021172535,10.0,0.0223733667,10.0,0.0297088532,,
42,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Cupriavidus,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Cupriavidus,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Oxalobacteraceae,Cupriavidus,Bacteria,Cupriavidus,Oxalobacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AOxalobacteraceae%253ACupriavidus,,MGYA00005322,47235.0,100.0,1858.0,3.93352387,1590.0,3.3662192488,1559.0,3.3007982046,15.0,0.0335600501,1.0,0.0029708853,,
43,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Herminiimonas,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Herminiimonas,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Oxalobacteraceae,Herminiimonas,Bacteria,Herminiimonas,Oxalobacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AOxalobacteraceae%253AHerminiimonas,,MGYA00005322,47235.0,100.0,1858.0,3.93352387,1590.0,3.3662192488,1559.0,3.3007982046,15.0,0.0335600501,1.0,0.0029708853,,
44,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,8,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,,,Bacteria,Burkholderiales,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales,,MGYA00005322,47235.0,100.0,1858.0,3.93352387,1590.0,3.3662192488,1559.0,3.3007982046,,,,,,
45,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,152,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Dialister,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,2286.0,5.1145516377,152.0,0.4515745692,,
46,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:L7A_E11,1,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:L7A_E11,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,L7A_E11,Bacteria,L7A_E11,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AL7A_E11,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,133.0,0.2815768302,133.0,0.2815947153,133.0,0.2975657777,1.0,0.0029708853,,
47,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,11,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Pasteurellaceae,Haemophilus,Bacteria,parainfluenzae,Haemophilus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus%253Aparainfluenzae,parainfluenzae,MGYA00005322,47235.0,100.0,1858.0,3.93352387,36.0,0.0762162849,20.0,0.04234507,20.0,0.0447467335,16.0,0.0475341652,11.0,0.1087924043
48,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae:Lautropia,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae:Lautropia,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiaceae,Lautropia,Bacteria,Lautropia,Burkholderiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253ABurkholderiaceae%253ALautropia,,MGYA00005322,47235.0,100.0,1858.0,3.93352387,1590.0,3.3662192488,1559.0,3.3007982046,6.0,0.01342402,1.0,0.0029708853,,
49,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,7,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Alcaligenaceae,,Bacteria,Alcaligenaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae,,MGYA00005322,47235.0,100.0,1858.0,3.93352387,1590.0,3.3662192488,1559.0,3.3007982046,1500.0,3.3560050116,,,,
50,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Clostridium:difficile,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Clostridium:difficile,Bacteria,Clostridiales,Firmicutes,Clostridia,Peptostreptococcaceae,Clostridium,Bacteria,difficile,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae%253AClostridium%253Adifficile,difficile,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,49.0,0.109629497,321.0,0.9536541889,2.0,0.0197804371
51,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Peptococcus,12,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Peptococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Peptococcaceae,Peptococcus,Bacteria,Peptococcus,Peptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptococcaceae%253APeptococcus,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,12.0,0.0268480401,12.0,0.0356506239,,
52,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,31,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Anaerofilum,Bacteria,Anaerofilum,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AAnaerofilum,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,7895.0,17.6637730446,31.0,0.092097445,,
53,organisms,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,16,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,Bacteria,Halanaerobiales,Firmicutes,Clostridia,Halanaerobiaceae,,Bacteria,Halanaerobiaceae,Halanaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AHalanaerobiales%253AHalanaerobiaceae,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,16.0,0.033876056,16.0,0.0357973868,,,,
54,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,338,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,Ruminococcus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,7895.0,17.6637730446,1170.0,3.4759358289,,
55,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,12,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Coprobacillus,Bacteria,Coprobacillus,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACoprobacillus,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,133.0,0.2815768302,133.0,0.2815947153,133.0,0.2975657777,12.0,0.0356506239,,
56,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,206,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Ruminococcus,Bacteria,Ruminococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,17481.0,39.1108824056,1170.0,3.4759358289,,
57,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,2,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,Bacteria,Nitrosomonadales,Proteobacteria,Betaproteobacteria,Nitrosomonadaceae,,Bacteria,Nitrosomonadaceae,Nitrosomonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ANitrosomonadales%253ANitrosomonadaceae,,MGYA00005322,47235.0,100.0,1858.0,3.93352387,1590.0,3.3662192488,2.0,0.004234507,2.0,0.0044746733,,,,
58,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,81,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Roseburia,Bacteria,faecis,Roseburia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia%253Afaecis,faecis,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,17481.0,39.1108824056,1467.0,4.3582887701,81.0,0.8011077045
59,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,24,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Odoribacteraceae,Odoribacter,Bacteria,Odoribacter,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AOdoribacter,,MGYA00005322,47235.0,100.0,13350.0,28.2629406161,13344.0,28.250836262,13344.0,28.2526306875,50.0,0.1118668337,24.0,0.0713012478,,
60,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:tyrobutyricum,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:tyrobutyricum,Bacteria,Clostridiales,Firmicutes,Clostridia,Clostridiaceae,Clostridium,Bacteria,tyrobutyricum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Atyrobutyricum,tyrobutyricum,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,846.0,1.8927868266,321.0,0.9536541889,1.0,0.0098902186
61,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Clostridium:saccharogumia,1,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Clostridium:saccharogumia,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Clostridium,Bacteria,saccharogumia,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AClostridium%253Asaccharogumia,saccharogumia,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,133.0,0.2815768302,133.0,0.2815947153,133.0,0.2975657777,321.0,0.9536541889,1.0,0.0098902186
62,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,5,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Paraprevotellaceae,CF231,Bacteria,CF231,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253ACF231,,MGYA00005322,47235.0,100.0,13350.0,28.2629406161,13344.0,28.250836262,13344.0,28.2526306875,57.0,0.1275281904,5.0,0.0148544266,,
63,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,Bacteria,Lactobacillales,Firmicutes,Bacilli,Streptococcaceae,Streptococcus,Bacteria,infantis,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Ainfantis,infantis,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,39.0,0.082567642,35.0,0.0741038725,29.0,0.0648827636,28.0,0.0831847891,1.0,0.0098902186
64,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,6,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,melaninogenica,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Amelaninogenica,melaninogenica,MGYA00005322,47235.0,100.0,13350.0,28.2629406161,13344.0,28.250836262,13344.0,28.2526306875,1290.0,2.88616431,1324.0,3.9334521687,6.0,0.0593413114
65,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,47,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Peptostreptococcaceae,,Bacteria,Peptostreptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,49.0,0.109629497,,,,
66,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,4,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Enterococcaceae,Enterococcus,Bacteria,Enterococcus,Enterococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AEnterococcus,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,39.0,0.082567642,35.0,0.0741038725,4.0,0.0089493467,5.0,0.0148544266,,
67,organisms,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,6,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,Bacteria,Verrucomicrobiales,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiaceae,Akkermansia,Bacteria,muciniphila,Akkermansia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AVerrucomicrobia%253AVerrucomicrobiae%253AVerrucomicrobiales%253AVerrucomicrobiaceae%253AAkkermansia%253Amuciniphila,muciniphila,MGYA00005322,47235.0,100.0,6.0,0.0127024452,6.0,0.0127027141,6.0,0.012703521,6.0,0.01342402,6.0,0.0178253119,6.0,0.0593413114
68,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,Porphyromonas,Bacteria,Porphyromonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APorphyromonas,,MGYA00005322,47235.0,100.0,13350.0,28.2629406161,13344.0,28.250836262,13344.0,28.2526306875,1379.0,3.085287274,3.0,0.008912656,,
69,organisms,Bacteria:Cyanobacteria:4C0d-2:YS2,11,Bacteria:Cyanobacteria:4C0d-2:YS2,Bacteria,YS2,Cyanobacteria,4C0d-2,,,Bacteria,YS2,4C0d-2,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253A4C0d-2%253AYS2,,MGYA00005322,47235.0,100.0,13.0,0.0275219646,11.0,0.0232883093,11.0,0.0232897885,,,,,,
70,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Acidaminococcus,7,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Acidaminococcus,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Acidaminococcus,Bacteria,Acidaminococcus,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AAcidaminococcus,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,2286.0,5.1145516377,7.0,0.0207961973,,
71,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:ginsengihumi,1,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:ginsengihumi,Bacteria,Bacillales,Firmicutes,Bacilli,Bacillaceae,Bacillus,Bacteria,ginsengihumi,Bacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus%253Aginsengihumi,ginsengihumi,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,39.0,0.082567642,3.0,0.0063517605,1.0,0.0022373367,1.0,0.0029708853,1.0,0.0098902186
72,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae,161,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Rikenellaceae,,Bacteria,Rikenellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae,,MGYA00005322,47235.0,100.0,13350.0,28.2629406161,13344.0,28.250836262,13344.0,28.2526306875,176.0,0.3937712547,,,,
73,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus:parahaemolyticus,2,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus:parahaemolyticus,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Pasteurellaceae,Actinobacillus,Bacteria,parahaemolyticus,Actinobacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AActinobacillus%253Aparahaemolyticus,parahaemolyticus,MGYA00005322,47235.0,100.0,1858.0,3.93352387,36.0,0.0762162849,20.0,0.04234507,20.0,0.0447467335,2.0,0.0059417706,2.0,0.0197804371
74,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Barnesiellaceae,204,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Barnesiellaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Barnesiellaceae,,Bacteria,Barnesiellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABarnesiellaceae,,MGYA00005322,47235.0,100.0,13350.0,28.2629406161,13344.0,28.250836262,13344.0,28.2526306875,205.0,0.4586540183,,,,
75,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella:lenta,3,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella:lenta,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Coriobacteriaceae,Eggerthella,Bacteria,lenta,Eggerthella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AEggerthella%253Alenta,lenta,MGYA00005322,47235.0,100.0,755.0,1.5983910236,637.0,1.3486048186,637.0,1.3486904787,637.0,1.4251834616,3.0,0.008912656,3.0,0.0296706557
76,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megasphaera,11,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megasphaera,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Megasphaera,Bacteria,Megasphaera,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegasphaera,,MGYA00005322,47235.0,100.0,31250.0,66.1585688578,31078.0,65.7958250413,31056.0,65.7534246575,2286.0,5.1145516377,11.0,0.0326797386,,
77,organisms,Unusigned,2688,Unusigned,,,,,,,,Unusigned,,,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Unusigned,,MGYA00005322,,,,,,,,,,,,,,
78,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,12,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Oxalobacteraceae,,Bacteria,Oxalobacteraceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AOxalobacteraceae,,MGYA00005322,47235.0,100.0,1858.0,3.93352387,1590.0,3.3662192488,1559.0,3.3007982046,15.0,0.0335600501,,,,
