,type,id,attributes_count,attributes.lineage,attributes.hierarchy.class,attributes.hierarchy.phylum,attributes.hierarchy.order,attributes.hierarchy.kingdom,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
39,organisms,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,1,Bacteria:Cyanobacteria:Chloroplast:Streptophyta,Chloroplast,Cyanobacteria,Streptophyta,Bacteria,,,Bacteria,Streptophyta,Chloroplast,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253AChloroplast%253AStreptophyta,,MGYA00005303,25215.0,99.996034264,1.0,0.003965736,1.0,0.0039658933,1.0,0.0039662079,,,,,,
40,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,1,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Cryomorphaceae,Flavobacteriia,Bacteroidetes,Flavobacteriales,Bacteria,Cryomorphaceae,,Bacteria,Cryomorphaceae,Flavobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253ACryomorphaceae,,MGYA00005303,25215.0,99.996034264,10854.0,43.0440989848,4.0,0.0158635733,4.0,0.0158648316,1.0,0.0043213344,,,,
41,organisms,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales,1,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales,Clostridia,Firmicutes,Thermoanaerobacterales,Bacteria,,,Bacteria,Thermoanaerobacterales,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AThermoanaerobacterales,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,2.0,0.0079324158,,,,,,
42,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella:parvula,Clostridia,Firmicutes,Clostridiales,Bacteria,Veillonellaceae,Veillonella,Bacteria,parvula,Veillonella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella%253Aparvula,parvula,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,849.0,3.6688129294,10.0,0.056022409,4.0,0.0503207951
43,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:bromii,Clostridia,Firmicutes,Clostridiales,Bacteria,Ruminococcaceae,Ruminococcus,Bacteria,bromii,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Abromii,bromii,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,5825.0,25.1717730435,1140.0,6.3865546218,5.0,0.0629009938
44,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:intestinale,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:intestinale,Clostridia,Firmicutes,Clostridiales,Bacteria,Clostridiaceae,Clostridium,Bacteria,intestinale,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Aintestinale,intestinale,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,222.0,0.959336243,118.0,0.6610644258,1.0,0.0125801988
45,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,2,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,Actinobacteria,Actinobacteria,Actinomycetales,Bacteria,Actinomycetaceae,Actinomyces,Bacteria,Actinomyces,Actinomycetaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AActinomycetaceae%253AActinomyces,,MGYA00005303,25215.0,99.996034264,490.0,1.9432106599,277.0,1.0985524489,8.0,0.0317296633,2.0,0.0086426689,2.0,0.0112044818,,
46,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Caloramator,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Caloramator,Clostridia,Firmicutes,Clostridiales,Bacteria,Clostridiaceae,Caloramator,Bacteria,Caloramator,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253ACaloramator,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,222.0,0.959336243,1.0,0.0056022409,,
47,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Dechloromonas,1,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Dechloromonas,Betaproteobacteria,Proteobacteria,Rhodocyclales,Bacteria,Rhodocyclaceae,Dechloromonas,Bacteria,Dechloromonas,Rhodocyclaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ARhodocyclales%253ARhodocyclaceae%253ADechloromonas,,MGYA00005303,25215.0,99.996034264,264.0,1.0469543147,225.0,0.8923259964,2.0,0.0079324158,2.0,0.0086426689,1.0,0.0056022409,,
48,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,769,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Dialister,Clostridia,Firmicutes,Clostridiales,Bacteria,Veillonellaceae,Dialister,Bacteria,Dialister,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ADialister,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,849.0,3.6688129294,769.0,4.3081232493,,
49,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:albus,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:albus,Clostridia,Firmicutes,Clostridiales,Bacteria,Ruminococcaceae,Ruminococcus,Bacteria,albus,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Aalbus,albus,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,5825.0,25.1717730435,1140.0,6.3865546218,5.0,0.0629009938
50,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,4,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Haemophilus:parainfluenzae,Gammaproteobacteria,Proteobacteria,Pasteurellales,Bacteria,Pasteurellaceae,Haemophilus,Bacteria,parainfluenzae,Haemophilus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AHaemophilus%253Aparainfluenzae,parainfluenzae,MGYA00005303,25215.0,99.996034264,264.0,1.0469543147,32.0,0.1269085862,5.0,0.0198310395,5.0,0.0216066721,5.0,0.0280112045,4.0,0.0503207951
51,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:cc_115,1,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:cc_115,Erysipelotrichi,Firmicutes,Erysipelotrichales,Bacteria,Erysipelotrichaceae,cc_115,Bacteria,cc_115,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253Acc_115,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,439.0,1.7410271664,439.0,1.7411652719,439.0,1.8970658139,1.0,0.0056022409,,
52,organisms,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,1,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,Methanobacteria,Euryarchaeota,Methanobacteriales,Archaea,Methanobacteriaceae,Methanobrevibacter,Archaea,Methanobrevibacter,Methanobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Archaea%253AEuryarchaeota%253AMethanobacteria%253AMethanobacteriales%253AMethanobacteriaceae%253AMethanobrevibacter,,MGYA00005303,1.0,0.003965736,1.0,0.003965736,1.0,0.0039658933,1.0,0.0039662079,1.0,0.0043213344,1.0,0.0056022409,,
53,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Thiomonas,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Thiomonas,Betaproteobacteria,Proteobacteria,Burkholderiales,Bacteria,Comamonadaceae,Thiomonas,Bacteria,Thiomonas,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253AThiomonas,,MGYA00005303,25215.0,99.996034264,264.0,1.0469543147,225.0,0.8923259964,214.0,0.8487684924,7.0,0.030249341,1.0,0.0056022409,,
54,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Aerococcaceae:Facklamia,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Aerococcaceae:Facklamia,Bacilli,Firmicutes,Lactobacillales,Bacteria,Aerococcaceae,Facklamia,Bacteria,Facklamia,Aerococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AAerococcaceae%253AFacklamia,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,163.0,0.6464406107,123.0,0.4878435728,1.0,0.0043213344,1.0,0.0056022409,,
55,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Clostridium:difficile,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae:Clostridium:difficile,Clostridia,Firmicutes,Clostridiales,Bacteria,Peptostreptococcaceae,Clostridium,Bacteria,difficile,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae%253AClostridium%253Adifficile,difficile,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,17.0,0.0734626853,118.0,0.6610644258,3.0,0.0377405963
56,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Peptococcus,8,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae:Peptococcus,Clostridia,Firmicutes,Clostridiales,Bacteria,Peptococcaceae,Peptococcus,Bacteria,Peptococcus,Peptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptococcaceae%253APeptococcus,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,9.0,0.0388920099,8.0,0.0448179272,,
57,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,161,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Porphyromonadaceae,Parabacteroides,Bacteria,distasonis,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Adistasonis,distasonis,MGYA00005303,25215.0,99.996034264,10854.0,43.0440989848,10850.0,43.0299424945,10850.0,43.0333558085,476.0,2.0569551878,426.0,2.3865546218,161.0,2.0254120015
58,organisms,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,1,Bacteria:Firmicutes:Clostridia:Halanaerobiales:Halanaerobiaceae,Clostridia,Firmicutes,Halanaerobiales,Bacteria,Halanaerobiaceae,,Bacteria,Halanaerobiaceae,Halanaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AHalanaerobiales%253AHalanaerobiaceae,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,1.0,0.0039662079,1.0,0.0043213344,,,,
59,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Nocardioidaceae:Friedmanniella,2,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Nocardioidaceae:Friedmanniella,Actinobacteria,Actinobacteria,Actinomycetales,Bacteria,Nocardioidaceae,Friedmanniella,Bacteria,Friedmanniella,Nocardioidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253ANocardioidaceae%253AFriedmanniella,,MGYA00005303,25215.0,99.996034264,490.0,1.9432106599,277.0,1.0985524489,8.0,0.0317296633,2.0,0.0086426689,2.0,0.0112044818,,
60,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,936,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus,Clostridia,Firmicutes,Clostridiales,Bacteria,Ruminococcaceae,Ruminococcus,Bacteria,Ruminococcus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,5825.0,25.1717730435,1140.0,6.3865546218,,
61,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,14,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus,Erysipelotrichi,Firmicutes,Erysipelotrichales,Bacteria,Erysipelotrichaceae,Coprobacillus,Bacteria,Coprobacillus,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACoprobacillus,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,439.0,1.7410271664,439.0,1.7411652719,439.0,1.8970658139,17.0,0.0952380952,,
62,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,29,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Ruminococcus,Bacteria,Ruminococcus,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,4580.0,19.7917116806,1140.0,6.3865546218,,
63,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,12,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Paraprevotellaceae,,Bacteria,Paraprevotellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae,,MGYA00005303,25215.0,99.996034264,10854.0,43.0440989848,10850.0,43.0299424945,10850.0,43.0333558085,466.0,2.0137418435,,,,
64,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,20,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerofilum,Clostridia,Firmicutes,Clostridiales,Bacteria,Ruminococcaceae,Anaerofilum,Bacteria,Anaerofilum,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AAnaerofilum,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,5825.0,25.1717730435,20.0,0.1120448179,,
65,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,19,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Roseburia,Bacteria,faecis,Roseburia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia%253Afaecis,faecis,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,4580.0,19.7917116806,166.0,0.9299719888,19.0,0.2390237766
66,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,33,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Odoribacteraceae,Odoribacter,Bacteria,Odoribacter,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AOdoribacter,,MGYA00005303,25215.0,99.996034264,10854.0,43.0440989848,10850.0,43.0299424945,10850.0,43.0333558085,101.0,0.4364547772,33.0,0.1848739496,,
67,organisms,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales:Thermoanaerobacteraceae:Moorella,1,Bacteria:Firmicutes:Clostridia:Thermoanaerobacterales:Thermoanaerobacteraceae:Moorella,Clostridia,Firmicutes,Thermoanaerobacterales,Bacteria,Thermoanaerobacteraceae,Moorella,Bacteria,Moorella,Thermoanaerobacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AThermoanaerobacterales%253AThermoanaerobacteraceae%253AMoorella,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,2.0,0.0079324158,1.0,0.0043213344,1.0,0.0056022409,,
68,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Paraprevotellaceae,CF231,Bacteria,CF231,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253ACF231,,MGYA00005303,25215.0,99.996034264,10854.0,43.0440989848,10850.0,43.0299424945,10850.0,43.0333558085,466.0,2.0137418435,2.0,0.0112044818,,
69,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,Bacilli,Firmicutes,Lactobacillales,Bacteria,Streptococcaceae,Streptococcus,Bacteria,infantis,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Ainfantis,infantis,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,163.0,0.6464406107,123.0,0.4878435728,118.0,0.5099174625,116.0,0.649859944,1.0,0.0125801988
70,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,147,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,Bacteroidia,Bacteroidetes,Bacteroidales,Bacteria,Prevotellaceae,Prevotella,Bacteria,melaninogenica,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Amelaninogenica,melaninogenica,MGYA00005303,25215.0,99.996034264,10854.0,43.0440989848,10850.0,43.0299424945,10850.0,43.0333558085,4610.0,19.9213517134,4689.0,26.268907563,147.0,1.8492892188
71,organisms,Bacteria:Chloroflexi:Anaerolineae:Caldilineales:Caldilineaceae:Litorilinea:aerophila,1,Bacteria:Chloroflexi:Anaerolineae:Caldilineales:Caldilineaceae:Litorilinea:aerophila,Anaerolineae,Chloroflexi,Caldilineales,Bacteria,Caldilineaceae,Litorilinea,Bacteria,aerophila,Litorilinea,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AChloroflexi%253AAnaerolineae%253ACaldilineales%253ACaldilineaceae%253ALitorilinea%253Aaerophila,aerophila,MGYA00005303,25215.0,99.996034264,2.0,0.0079314721,1.0,0.0039658933,1.0,0.0039662079,1.0,0.0043213344,1.0,0.0056022409,1.0,0.0125801988
72,organisms,Bacteria:Firmicutes:Bacilli:Bacillales,2,Bacteria:Firmicutes:Bacilli:Bacillales,Bacilli,Firmicutes,Bacillales,Bacteria,,,Bacteria,Bacillales,Bacilli,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,163.0,0.6464406107,25.0,0.0991551977,,,,,,
73,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,14,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptostreptococcaceae,Clostridia,Firmicutes,Clostridiales,Bacteria,Peptostreptococcaceae,,Bacteria,Peptostreptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptostreptococcaceae,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,17.0,0.0734626853,,,,
74,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:colinum,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Clostridium:colinum,Clostridia,Firmicutes,Clostridiales,Bacteria,Lachnospiraceae,Clostridium,Bacteria,colinum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AClostridium%253Acolinum,colinum,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,4580.0,19.7917116806,118.0,0.6610644258,1.0,0.0125801988
75,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Mogibacterium,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Mogibacterium,Clostridia,Firmicutes,Clostridiales,Bacteria,Mogibacteriaceae,Mogibacterium,Bacteria,Mogibacterium,Mogibacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AMogibacteriaceae%253AMogibacterium,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,12990.0,51.5169541939,12986.0,51.5051759013,11.0,0.0475346787,1.0,0.0056022409,,
76,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,3,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,Bacilli,Firmicutes,Lactobacillales,Bacteria,Enterococcaceae,Enterococcus,Bacteria,Enterococcus,Enterococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AEnterococcus,,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,163.0,0.6464406107,123.0,0.4878435728,3.0,0.0129640033,3.0,0.0168067227,,
77,organisms,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,7,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,Verrucomicrobiae,Verrucomicrobia,Verrucomicrobiales,Bacteria,Verrucomicrobiaceae,Akkermansia,Bacteria,muciniphila,Akkermansia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AVerrucomicrobia%253AVerrucomicrobiae%253AVerrucomicrobiales%253AVerrucomicrobiaceae%253AAkkermansia%253Amuciniphila,muciniphila,MGYA00005303,25215.0,99.996034264,7.0,0.0277601523,7.0,0.0277612532,7.0,0.0277634554,7.0,0.030249341,7.0,0.0392156863,7.0,0.0880613914
78,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:ginsengihumi,5,Bacteria:Firmicutes:Bacilli:Bacillales:Bacillaceae:Bacillus:ginsengihumi,Bacilli,Firmicutes,Bacillales,Bacteria,Bacillaceae,Bacillus,Bacteria,ginsengihumi,Bacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253ABacillaceae%253ABacillus%253Aginsengihumi,ginsengihumi,MGYA00005303,25215.0,99.996034264,13592.0,53.902284264,163.0,0.6464406107,25.0,0.0991551977,18.0,0.0777840197,13.0,0.0728291317,5.0,0.0629009938
